"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000000346","Dazap2",6905.38071278661,-0.104774534628511,0.107465572243202,-0.974959072393894,0.329580561991018,0.680020426231867,"NS"
"ENSMUSG00000000355","Mcts1",174.461774585817,-0.114449427204386,0.28351329897687,-0.403682746514559,0.686446028655549,0.891087953890577,"NS"
"ENSMUSG00000000365","Rnf17",38.9316062347642,-0.149848316539627,0.470886930832476,-0.318225685887506,0.750313750186141,NA,"NS"
"ENSMUSG00000000374","Trappc10",4311.33502475876,-0.316837019069872,0.0987843126754898,-3.20736168009483,0.0013395846234566,0.0450010461379842,"NS"
"ENSMUSG00000000378","Ccm2",998.173024872904,-0.175671812246795,0.119711057298366,-1.46746521341762,0.142249545625424,0.480192223196734,"NS"
"ENSMUSG00000000384","Tbrg4",1145.71362067106,-0.122785538882365,0.190899354027761,-0.643195151223559,0.520097479163145,0.806042433953985,"NS"
"ENSMUSG00000000392","Fap",2.17607200420758,1.55265218234968,1.8259293367031,0.850335306596889,0.39513869247993,NA,"NS"
"ENSMUSG00000000399","Ndufa9",2404.89849428532,-0.213727840524877,0.150122892008739,-1.4236858727211,0.154537425038182,0.499569277421456,"NS"
"ENSMUSG00000000409","Lck",466.477577165191,-0.15000831270429,0.230521151456659,-0.650735569193503,0.515217198186465,0.801435717685652,"NS"
"ENSMUSG00000000411","Tssk3",11.3174053993572,-0.096230983592554,0.912469431789391,-0.105462145075744,0.916009106288367,NA,"NS"
"ENSMUSG00000000416","Cttnbp2",52.7797508204179,-1.04884468149606,0.454527342271871,-2.30755024825043,0.0210241643962708,0.186851482783441,"NS"
"ENSMUSG00000000420","Galnt1",10477.0323271646,-0.487919641823143,0.155663162272634,-3.13445798414774,0.00172171908060853,0.0519817703351288,"NS"
"ENSMUSG00000000439","Mkrn2",355.450155633323,0.255552047391941,0.183112600683246,1.39560055637025,0.16283481481734,0.510803119910301,"NS"
"ENSMUSG00000000441","Raf1",1346.30335749713,0.0837987212985357,0.121773581360012,0.68815189930887,0.49135713074116,0.790371935289519,"NS"
"ENSMUSG00000000486","Septin1",347.430500089734,-0.41927202263733,0.392772895130838,-1.06746679273188,0.285761101152473,0.651813324974846,"NS"
"ENSMUSG00000000489","Pdgfb",4.26372063936944,0.311259094980193,1.90211674781436,0.16363827054141,0.870015915243692,NA,"NS"
"ENSMUSG00000000532","Acvr1b",51.1645553614507,0.783235108371471,0.39734115461023,1.97119049784758,0.0487020903880216,NA,"NS"
"ENSMUSG00000000538","Tom1l2",280.0416282776,0.10973380025714,0.194337584220651,0.564655574459277,0.572308056919985,0.834704937580977,"NS"
"ENSMUSG00000000552","Zfp385a",36.5188070596112,-0.197523045103242,0.606395650119766,-0.325732951851205,0.744626410775731,NA,"NS"
"ENSMUSG00000000555","Itga5",31.145107574524,-0.60752167572208,0.61627629577113,-0.985794326166488,0.3242340505706,NA,"NS"
